,is_movie,release_year,year_added,month_added,duration_num,rating_num
5862,0,2018,2018,10,60,18.0
5863,1,2019,2019,9,42,18.0
5864,0,2019,2019,8,60,14.0
5865,1,2019,2019,11,95,18.0
5867,0,2020,2020,10,180,18.0
5868,1,2011,2018,9,130,18.0
5869,1,2018,2018,8,115,14.0
5870,0,2013,2017,10,60,14.0
5871,1,2015,2019,11,107,13.0
5872,1,2020,2020,7,44,0.0
5873,0,2020,2020,7,180,10.0
5874,0,2020,2020,11,120,14.0
5875,1,2014,2016,7,114,18.0
5876,1,2014,2017,6,107,18.0
5877,0,2018,2019,12,60,18.0
5878,1,2019,2020,3,93,18.0
5879,1,2015,2016,7,94,18.0
5880,0,2020,2020,4,60,18.0
5881,1,2017,2018,4,94,18.0
5882,1,2017,2018,6,113,13.0
5883,0,2020,2020,4,120,18.0
5884,1,2018,2019,11,74,14.0
5886,1,2014,2017,3,85,18.0
5889,1,2017,2018,1,104,18.0
5890,1,2019,2019,6,176,18.0
5891,0,2018,2018,11,60,18.0
5904,1,2014,2018,3,127,10.0
5906,1,2007,2021,1,113,17.0
5907,1,1972,2019,11,91,17.0
5908,0,2019,2020,5,300,14.0
5909,1,2018,2019,3,108,18.0
5910,1,2006,2019,10,154,13.0
5911,0,1993,2020,7,60,0.0
5912,0,2019,2020,6,900,14.0
5913,0,2016,2017,3,60,10.0
5914,1,1999,2019,11,82,13.0
5915,1,2019,2019,5,140,14.0
5916,1,2002,2019,2,137,14.0
5917,1,2016,2018,10,98,14.0
5918,1,2007,2021,1,86,10.0
5919,1,2015,2019,1,121,14.0
5920,1,2017,2019,1,119,14.0
5921,0,2021,2021,1,60,18.0
5922,0,2017,2017,8,60,18.0
5923,0,2019,2019,9,60,18.0
5924,0,2020,2020,4,60,18.0
5925,1,2019,2020,4,85,14.0
5926,0,2014,2020,11,120,14.0
5927,1,2017,2018,5,103,18.0
5928,1,2017,2018,12,86,18.0
5929,1,2016,2017,3,92,0.0
5930,1,2018,2019,4,126,18.0
5931,1,2019,2019,5,123,18.0
5932,1,2004,2018,3,185,10.0
5933,1,1977,2019,12,123,10.0
5934,0,2018,2018,5,60,14.0
5935,1,2014,2018,3,75,18.0
5936,1,2014,2017,9,112,18.0
5937,1,2007,2020,1,116,17.0
5938,0,2020,2020,5,60,14.0
5939,1,2017,2019,12,93,17.0
5940,1,2019,2019,12,83,13.0
5941,1,2018,2019,7,94,14.0
5942,1,2016,2019,1,97,17.0
5943,0,2018,2018,8,60,18.0
5944,0,2018,2020,10,180,18.0
5945,0,2018,2019,2,60,18.0
5946,1,2016,2017,6,108,18.0
5947,1,1980,2018,8,101,17.0
5948,1,2001,2019,7,99,17.0
5949,0,2018,2018,7,120,18.0
5950,1,2018,2020,7,104,14.0
5951,0,2010,2019,12,60,10.0
5952,1,2020,2020,2,120,18.0
5953,1,1999,2018,3,177,10.0
5954,1,2007,2021,1,162,10.0
5955,0,2017,2018,3,60,18.0
5956,0,2020,2020,9,120,18.0
5957,1,2008,2018,7,95,14.0
5958,0,2020,2020,2,60,18.0
5959,1,2017,2017,7,84,18.0
5960,1,2011,2019,5,97,17.0
5961,0,2018,2018,8,60,14.0
5962,1,2017,2017,1,80,18.0
5963,1,2018,2020,9,109,18.0
5964,1,2018,2018,3,88,14.0
5965,0,2018,2019,1,120,14.0
5966,1,2010,2019,11,107,13.0
5967,0,2014,2020,8,120,14.0
5968,1,2012,2019,12,140,14.0
5969,1,2009,2020,12,120,14.0
5970,0,2018,2019,1,180,14.0
5971,1,2018,2018,10,110,17.0
5972,0,2019,2019,6,60,18.0
5973,0,1993,2019,6,60,18.0
5975,1,2019,2019,9,103,10.0
5976,1,2016,2016,7,112,18.0
5977,1,2014,2017,10,111,18.0
5978,1,2015,2018,8,133,14.0
5979,1,2011,2021,1,102,18.0
5980,0,2018,2019,4,60,14.0
5981,1,1993,2018,7,124,18.0
5982,1,2011,2020,7,114,14.0
5983,1,2017,2019,1,148,18.0
5984,1,2006,2020,5,110,14.0
5985,1,2018,2018,11,91,14.0
5986,1,2015,2018,3,81,18.0
5987,1,2020,2020,12,116,10.0
5988,1,1999,2018,6,89,0.0
5989,1,2005,2017,6,72,0.0
5990,1,2013,2019,5,112,14.0
5991,1,2017,2019,10,101,18.0
5992,1,2018,2018,6,98,17.0
5993,1,2012,2020,10,81,18.0
5994,1,1976,2020,4,114,17.0
5995,0,2018,2019,2,60,18.0
5996,1,2018,2018,12,125,10.0
5997,1,2020,2020,3,61,18.0
6000,1,2016,2020,11,128,14.0
6001,1,2017,2017,9,81,14.0
6002,1,2016,2016,4,91,18.0
6003,0,2020,2020,2,180,10.0
6004,1,2003,2019,1,121,17.0
6005,0,2019,2019,12,60,10.0
6006,1,2019,2019,12,103,14.0
6007,1,2018,2018,12,155,14.0
6008,1,2018,2019,4,119,18.0
6009,0,2011,2020,12,120,14.0
6010,1,2010,2018,3,137,10.0
6011,0,2020,2020,8,60,18.0
6012,1,2016,2017,1,89,18.0
6013,1,2007,2019,5,87,10.0
6014,1,1991,2020,1,88,10.0
6015,1,1990,2020,1,94,10.0
6016,1,2010,2018,8,125,10.0
6017,1,2019,2019,10,86,18.0
6019,1,2017,2017,12,78,18.0
6020,1,2017,2018,7,108,18.0
6021,1,2015,2019,2,102,18.0
6022,1,2012,2018,8,127,14.0
6023,0,2010,2017,12,60,10.0
6024,1,2016,2020,2,93,17.0
6025,1,2003,2020,1,109,17.0
6026,1,2009,2020,1,115,13.0
6027,1,2015,2016,5,98,10.0
6028,0,2017,2017,9,240,14.0
6029,0,2016,2016,4,120,14.0
6030,0,2018,2019,3,360,14.0
6031,0,2019,2020,8,120,18.0
6032,1,2017,2018,9,84,18.0
6033,0,2018,2018,10,60,18.0
6034,1,2016,2017,10,133,10.0
6035,1,2012,2017,12,121,18.0
6037,1,2012,2018,10,156,14.0
6038,0,2019,2019,5,60,18.0
6039,1,2019,2020,6,135,14.0
6040,1,2019,2020,6,135,14.0
6041,1,2019,2020,2,148,14.0
6042,1,2011,2018,8,131,14.0
6043,0,2005,2017,11,480,14.0
6044,1,2015,2019,3,91,18.0
6045,0,2013,2019,4,60,18.0
6046,0,2018,2019,3,60,14.0
6047,0,2020,2020,10,420,14.0
6048,1,2016,2017,4,108,18.0
6049,1,2018,2020,10,130,18.0
6050,0,2018,2019,2,60,18.0
6051,1,2016,2019,11,100,18.0
6052,1,2020,2020,11,93,18.0
6053,1,2018,2018,9,108,18.0
6054,1,2019,2019,6,117,18.0
6055,0,2019,2019,2,60,18.0
6056,0,2007,2013,9,240,14.0
6057,1,2016,2018,4,117,18.0
6058,1,2019,2019,12,95,18.0
6059,0,2018,2019,8,60,10.0
6060,1,2017,2019,11,104,18.0
6061,1,2018,2019,7,78,14.0
6062,1,2015,2018,7,87,17.0
6063,0,2010,2017,9,120,10.0
6067,1,2005,2020,12,93,10.0
6069,1,2011,2019,11,107,10.0
6070,1,2007,2018,4,99,18.0
6071,1,2016,2016,10,94,14.0
6072,1,2018,2018,8,90,18.0
6073,1,2016,2018,1,140,18.0
6074,0,2019,2019,6,60,18.0
6075,1,2014,2019,3,105,14.0
6076,0,2020,2020,9,60,0.0
6077,0,2013,2020,6,120,0.0
6078,1,2019,2020,10,91,10.0
6079,1,2018,2018,12,98,18.0
6080,1,1995,2021,1,113,13.0
6081,1,2005,2020,1,89,17.0
6082,0,1967,2017,7,480,0.0
6083,1,2018,2018,9,114,18.0
6084,1,2019,2020,2,97,10.0
6085,1,2019,2020,3,97,18.0
6086,1,2010,2019,6,108,14.0
6087,0,2014,2018,12,120,10.0
6088,1,2015,2017,5,80,18.0
6089,1,2019,2019,12,79,18.0
6090,1,2020,2020,11,64,10.0
6091,1,2016,2020,2,101,18.0
6092,1,2017,2018,3,115,18.0
6093,1,2013,2018,12,90,17.0
6094,1,2000,2020,7,117,17.0
6095,1,2011,2020,4,101,13.0
6096,0,2018,2019,3,60,18.0
6097,1,2016,2020,3,95,17.0
6098,1,2016,2018,12,86,17.0
6099,1,2018,2019,10,94,18.0
6100,1,2016,2017,10,76,17.0
6101,0,2020,2020,7,60,0.0
6102,1,2017,2017,10,85,18.0
6103,1,2020,2020,9,102,18.0
6104,0,2009,2019,12,60,14.0
6105,0,2010,2020,12,60,14.0
6106,1,2017,2018,2,100,14.0
6107,1,2016,2017,9,119,17.0
6108,1,2015,2018,12,87,18.0
6109,1,2016,2017,4,101,18.0
6110,1,2018,2018,11,133,17.0
6111,1,2017,2020,2,112,17.0
6112,1,2017,2017,9,102,18.0
6113,1,1993,2018,8,83,14.0
6114,0,2020,2020,9,60,18.0
6115,1,2018,2019,4,89,18.0
6116,1,2014,2014,7,80,18.0
6117,1,1942,2017,3,18,14.0
6118,1,2004,2020,5,112,14.0
6119,1,2020,2020,11,100,18.0
6120,1,2008,2019,7,110,14.0
6121,0,2012,2017,9,60,18.0
6122,1,2016,2020,11,96,10.0
6123,1,2020,2020,11,92,10.0
6124,0,2016,2016,11,60,10.0
6125,1,2016,2016,9,63,18.0
6126,0,2011,2019,2,60,14.0
6127,0,2015,2019,2,60,10.0
6128,0,2018,2019,2,120,10.0
6129,0,2020,2020,5,60,10.0
6130,0,2020,2020,12,120,0.0
6131,1,2018,2018,12,72,18.0
6132,1,2020,2020,10,93,18.0
6133,1,2018,2018,10,91,18.0
6134,1,2018,2018,12,73,14.0
6135,1,2017,2017,11,98,18.0
6136,1,2019,2019,6,118,18.0
6137,1,2017,2018,10,121,13.0
6138,1,2016,2017,8,95,18.0
6139,1,2015,2019,5,95,17.0
6140,0,2019,2020,9,420,14.0
6141,1,1954,2020,6,116,14.0
6142,1,2016,2019,3,98,17.0
6143,1,2018,2018,7,101,14.0
6144,1,2016,2017,8,86,18.0
6145,1,2019,2019,10,99,14.0
6146,1,2013,2020,1,91,17.0
6147,1,2019,2020,9,130,14.0
6148,0,2001,2015,10,60,0.0
6149,1,2005,2018,8,90,10.0
6150,1,2019,2020,2,101,14.0
6151,1,2019,2019,11,106,18.0
6152,1,2016,2017,8,59,14.0
6153,0,2011,2019,2,60,18.0
6154,0,2019,2019,12,60,18.0
6155,1,2010,2019,7,118,17.0
6156,1,2020,2020,10,120,14.0
6157,0,2013,2014,2,180,18.0
6160,1,2015,2017,3,98,18.0
6161,0,2019,2019,11,120,18.0
6162,1,2010,2019,10,111,13.0
6163,1,2009,2019,6,116,13.0
6164,1,2016,2020,6,97,13.0
6165,1,2008,2019,1,95,13.0
6167,1,2019,2019,3,114,10.0
6168,1,2020,2020,9,122,17.0
6169,1,2020,2020,9,28,18.0
6170,1,2019,2020,1,103,18.0
6171,1,2007,2019,11,122,17.0
6172,1,2019,2019,5,95,18.0
6173,1,2017,2018,2,93,13.0
6174,0,2018,2019,2,120,18.0
6175,0,2018,2018,5,60,18.0
6176,1,2006,2019,7,107,13.0
6177,1,2018,2019,2,82,18.0
6178,1,2015,2019,2,118,18.0
6179,0,2017,2020,1,60,14.0
6180,1,2017,2019,9,119,14.0
6181,1,2020,2020,8,88,18.0
6182,1,2017,2018,2,102,14.0
6183,1,2005,2019,7,119,13.0
6184,1,2007,2019,10,97,13.0
6185,1,2013,2019,5,96,18.0
6186,1,1983,2018,9,103,14.0
6187,1,2018,2019,3,81,14.0
6188,0,2020,2020,7,60,18.0
6189,1,2013,2017,3,118,10.0
6190,1,2017,2019,4,96,13.0
6191,1,2019,2020,3,106,18.0
6192,1,2016,2017,3,93,14.0
6193,0,2020,2020,10,60,18.0
6194,1,2017,2018,12,109,14.0
6195,1,2020,2020,11,112,18.0
6196,0,2018,2019,4,60,18.0
6197,1,2014,2018,7,112,17.0
6198,1,1977,2020,6,96,10.0
6199,1,2019,2020,2,89,18.0
6200,1,2017,2018,5,60,18.0
6201,1,2017,2017,11,113,10.0
6202,0,2019,2019,6,120,14.0
6204,1,2017,2019,6,126,18.0
6205,1,2016,2019,9,109,14.0
6206,0,2018,2018,4,60,18.0
6207,0,2006,2020,12,120,14.0
6208,0,2019,2019,11,60,14.0
6209,1,2016,2017,2,93,17.0
6210,0,2015,2020,6,120,10.0
6211,0,2020,2020,9,240,18.0
6212,0,2017,2019,8,60,14.0
6213,1,2010,2019,6,101,18.0
6214,1,2016,2017,4,111,14.0
6215,0,2019,2019,12,120,18.0
6216,1,2015,2016,5,107,18.0
6217,1,2013,2019,11,100,10.0
6218,1,2018,2018,11,104,10.0
6219,1,2020,2020,11,115,10.0
6220,1,2016,2019,3,92,10.0
6221,1,1965,2019,11,103,14.0
6222,0,2020,2020,1,60,18.0
6223,0,2020,2020,3,60,18.0
6224,0,2020,2020,4,60,18.0
6225,1,2017,2018,5,90,17.0
6226,1,2020,2020,7,17,14.0
6227,1,2017,2017,12,105,14.0
6228,1,2018,2018,2,102,13.0
6229,0,2019,2019,11,60,18.0
6230,0,2011,2018,2,60,10.0
6231,1,2019,2020,2,103,18.0
6232,0,2018,2018,8,120,18.0
6233,1,2018,2019,10,118,13.0
6234,1,2010,2018,7,105,17.0
6235,1,2018,2019,7,103,14.0
6236,1,2018,2020,12,95,17.0
6237,0,2019,2019,12,60,14.0
6238,0,2019,2019,6,120,18.0
6239,1,2016,2019,2,101,13.0
6240,0,2018,2019,3,60,10.0
6241,1,2013,2019,8,123,18.0
6242,1,2013,2018,1,112,17.0
6243,1,2011,2019,4,114,14.0
6244,0,2018,2018,8,60,14.0
6245,1,1996,2020,1,101,17.0
6246,0,2016,2017,4,120,14.0
6247,1,2019,2021,1,53,14.0
6248,0,2020,2020,8,120,18.0
6249,1,2015,2018,11,81,18.0
6250,0,2015,2019,11,120,18.0
6251,1,2020,2020,8,100,14.0
6252,1,2013,2019,7,99,10.0
6253,1,1994,2019,1,102,17.0
6254,0,2020,2020,11,240,18.0
6255,1,1970,2019,10,66,10.0
6256,1,1992,2020,1,112,17.0
6257,1,2019,2019,9,83,10.0
6258,0,2015,2016,12,60,14.0
6259,0,2018,2018,10,60,10.0
6260,0,2016,2019,9,60,10.0
6261,1,2015,2017,4,101,17.0
6262,1,2006,2020,12,149,13.0
6263,1,2009,2018,1,99,14.0
6264,1,2011,2018,12,105,18.0
6265,1,2015,2019,12,120,17.0
6266,1,1982,2019,5,93,10.0
6267,0,2019,2019,8,60,10.0
6268,1,2018,2019,12,121,18.0
6269,1,2016,2018,6,75,18.0
6270,1,2016,2020,6,92,13.0
6271,1,2015,2017,4,95,18.0
6272,1,2017,2019,3,100,18.0
6273,0,2017,2017,10,60,18.0
6275,1,2020,2020,10,93,18.0
6276,0,2016,2017,6,60,14.0
6277,1,2010,2020,4,124,14.0
6278,1,2017,2017,10,106,18.0
6279,1,2005,2020,3,154,17.0
6280,1,2017,2020,4,107,17.0
6281,1,2018,2018,9,96,18.0
6282,1,2020,2020,8,97,18.0
6283,1,2020,2020,3,83,18.0
6285,0,2019,2019,5,60,14.0
6286,0,2019,2019,12,120,18.0
6287,1,2018,2020,5,67,14.0
6288,1,2006,2021,1,151,17.0
6289,1,2017,2018,11,78,14.0
6290,1,2017,2019,2,85,14.0
6291,1,2020,2020,9,139,17.0
6292,1,2017,2018,7,69,10.0
6293,1,2012,2019,11,84,17.0
6294,0,2013,2019,4,60,14.0
6295,0,2019,2019,11,60,18.0
6296,0,2020,2020,10,60,14.0
6297,1,2018,2019,1,88,14.0
6298,1,2016,2017,5,110,18.0
6299,1,2015,2018,8,86,18.0
6300,1,2019,2019,3,108,18.0
6301,0,2019,2019,3,60,14.0
6302,1,2017,2020,6,104,17.0
6303,0,2018,2019,3,180,14.0
6304,0,2019,2019,12,60,14.0
6305,1,2017,2017,3,102,18.0
6306,1,2016,2017,9,113,18.0
6307,1,2016,2016,5,109,18.0
6308,1,2016,2019,1,106,18.0
6309,1,2017,2019,1,117,18.0
6311,0,2009,2017,10,60,14.0
6312,0,2016,2017,6,60,14.0
6313,1,2009,2018,10,121,10.0
6314,1,2016,2017,9,99,18.0
6315,1,2018,2019,2,139,18.0
6316,0,2011,2018,8,60,18.0
6317,0,2020,2020,9,60,18.0
6318,1,2016,2019,6,110,17.0
6319,1,2005,2020,1,104,13.0
6320,1,2007,2020,1,95,17.0
6321,0,2018,2019,3,60,14.0
6322,0,2020,2020,5,60,18.0
6323,1,2019,2019,6,122,14.0
6324,1,2016,2019,2,105,17.0
6325,1,2015,2017,8,96,18.0
6326,0,2016,2018,9,60,10.0
6327,1,1994,2020,6,130,14.0
6328,1,2019,2020,5,97,18.0
6329,1,1997,2019,6,87,18.0
6330,0,2019,2019,11,120,18.0
6331,1,2015,2018,7,106,17.0
6332,1,2017,2018,9,112,18.0
6333,1,2019,2020,11,148,18.0
6334,0,2020,2020,3,60,14.0
6337,1,1981,2020,1,85,18.0
6338,1,2016,2019,7,107,17.0
6339,0,2020,2020,12,180,10.0
6340,1,2016,2017,4,76,17.0
6341,1,2019,2020,7,103,18.0
6342,1,2013,2020,6,112,17.0
6343,0,2010,2017,11,60,18.0
6344,0,2012,2017,3,60,18.0
6345,1,2015,2016,6,95,18.0
6346,1,2018,2018,7,88,18.0
6347,0,2010,2016,9,60,18.0
6348,1,2010,2019,1,116,17.0
6349,1,2009,2019,10,121,14.0
6350,1,2009,2020,1,82,17.0
6351,0,2018,2018,11,60,10.0
6352,1,2015,2019,12,107,18.0
6353,1,2014,2016,9,87,14.0
6354,1,2019,2019,12,46,18.0
6355,1,1996,2019,11,103,10.0
6356,0,2016,2017,9,60,18.0
6357,1,1978,2018,7,97,17.0
6358,0,2018,2018,12,60,18.0
6359,0,2019,2020,5,360,14.0
6360,1,1994,2019,10,91,10.0
6361,1,2000,2019,10,91,10.0
6362,1,2017,2020,4,111,17.0
6363,1,1975,2018,7,101,18.0
6364,1,2008,2019,7,104,13.0
6365,1,2017,2018,1,92,18.0
6366,1,2017,2020,2,113,17.0
6367,1,2016,2020,2,93,13.0
6368,1,2019,2019,10,151,18.0
6369,0,2020,2020,4,60,18.0
6370,1,2014,2017,9,89,18.0
6371,1,2020,2020,10,124,17.0
6372,0,2017,2017,10,300,14.0
6373,1,2016,2020,8,115,13.0
6374,0,2017,2018,2,120,18.0
6375,1,2016,2017,10,84,10.0
6376,0,2017,2018,1,60,18.0
6377,1,2013,2020,8,106,17.0
6378,1,2016,2016,6,97,18.0
6380,1,2016,2017,2,92,18.0
6381,0,2007,2016,7,60,10.0
6382,0,2008,2020,8,180,14.0
6383,1,2018,2019,10,86,18.0
6384,1,2013,2019,11,46,14.0
6386,1,2003,2018,12,124,14.0
6387,1,2018,2019,1,83,18.0
6388,0,2017,2017,4,120,18.0
6389,1,2018,2020,2,100,14.0
6390,0,2020,2020,1,60,14.0
6391,1,2019,2020,4,107,18.0
6392,1,2017,2018,11,115,14.0
6393,0,2020,2020,9,120,18.0
6394,1,2018,2019,8,104,18.0
6395,1,2016,2017,11,101,18.0
6396,1,2011,2021,1,158,17.0
6397,0,2007,2017,11,60,18.0
6398,0,2016,2017,6,60,0.0
6399,1,2018,2019,6,95,18.0
6400,0,2018,2019,8,60,18.0
6401,1,2017,2018,1,97,13.0
6402,0,2018,2018,9,60,14.0
6403,0,2020,2020,11,60,18.0
6404,1,2016,2016,12,97,18.0
6405,0,2020,2020,9,240,14.0
6406,1,2009,2019,11,89,17.0
6407,0,2020,2020,1,60,18.0
6408,1,2014,2018,10,161,14.0
6409,1,2015,2018,10,205,14.0
6410,1,2015,2018,10,123,14.0
6411,1,2014,2018,10,190,14.0
6412,0,2016,2020,8,60,14.0
6413,1,2013,2019,9,108,13.0
6414,1,2018,2019,4,136,18.0
6415,0,2020,2020,9,480,14.0
6416,0,2020,2020,12,180,14.0
6417,0,2018,2018,12,240,10.0
6418,0,2012,2018,11,60,10.0
6419,1,1979,2019,12,161,14.0
6420,1,2019,2019,7,114,18.0
6421,0,2020,2020,8,60,18.0
6422,1,2011,2019,5,128,14.0
6423,1,2005,2019,11,133,17.0
6425,1,2011,2020,4,119,13.0
6426,1,2013,2019,11,101,17.0
6427,1,2016,2017,9,86,0.0
6428,1,2018,2018,8,124,10.0
6429,0,2018,2020,12,60,14.0
6430,0,2013,2019,3,60,18.0
6431,1,2020,2020,5,105,13.0
6432,1,2018,2020,12,91,17.0
6433,1,2019,2019,3,94,18.0
6434,1,2015,2017,10,168,17.0
6435,0,2015,2019,4,60,17.0
6436,1,2020,2020,7,136,18.0
6437,1,2017,2017,12,94,17.0
6438,0,2013,2021,1,120,0.0
6439,0,2020,2020,10,60,18.0
6440,0,2018,2018,10,60,18.0
6441,1,2008,2018,10,85,13.0
6442,1,2017,2020,6,108,14.0
6443,0,2020,2020,1,60,0.0
6444,1,2020,2021,1,101,14.0
6445,1,2007,2020,5,116,17.0
6446,1,2018,2019,5,71,18.0
6447,1,2011,2020,6,147,13.0
6448,1,2017,2019,9,88,18.0
6449,1,2015,2016,6,99,18.0
6450,1,2017,2018,2,96,18.0
6451,1,2019,2019,3,132,17.0
6452,1,2012,2020,12,85,14.0
6453,0,2019,2019,9,60,18.0
6454,1,2018,2018,11,95,0.0
6455,0,2020,2020,12,60,10.0
6457,1,2016,2017,3,97,17.0
6458,0,2017,2018,10,180,18.0
6459,1,2005,2018,7,92,14.0
6460,0,2015,2017,6,60,10.0
6461,0,2018,2018,4,60,18.0
6462,0,2020,2019,10,120,18.0
6463,1,2017,2018,1,135,18.0
6464,0,2020,2020,4,180,18.0
6465,1,2019,2019,11,36,18.0
6466,1,2016,2017,6,79,14.0
6467,0,2015,2017,3,180,10.0
6468,1,2018,2020,10,120,14.0
6469,1,2013,2017,4,53,10.0
6470,1,2017,2018,12,94,17.0
6471,1,2018,2020,10,111,17.0
6472,1,2014,2019,1,123,10.0
6473,0,2015,2017,5,60,10.0
6474,1,2018,2018,9,103,13.0
6475,1,2016,2017,2,111,13.0
6476,0,2019,2019,9,60,18.0
6477,0,2021,2021,1,120,14.0
6478,0,2020,2020,4,60,18.0
6479,1,2009,2019,3,123,13.0
6480,1,2012,2020,11,114,13.0
6481,0,2011,2017,8,60,14.0
6483,0,2010,2018,1,180,18.0
6484,1,2014,2017,6,100,18.0
6485,1,2017,2017,7,84,18.0
6486,1,2018,2019,3,75,0.0
6487,1,2018,2019,1,118,10.0
6488,0,2017,2017,12,60,14.0
6489,1,1995,2020,11,96,10.0
6490,1,2019,2019,10,102,18.0
6491,1,2009,2018,8,108,17.0
6492,0,2018,2019,9,60,18.0
6493,0,2020,2020,4,60,18.0
6494,0,2018,2018,12,60,18.0
6495,0,2018,2018,8,60,18.0
6496,1,2016,2017,5,99,18.0
6497,1,2018,2019,2,103,18.0
6498,1,2009,2020,4,93,14.0
6500,1,2011,2021,1,112,17.0
6501,1,2009,2020,1,99,13.0
6502,0,2018,2020,3,120,18.0
6503,1,2017,2017,8,129,18.0
6504,1,2016,2017,7,106,14.0
6505,1,2015,2016,7,100,18.0
6506,0,2008,2016,12,60,18.0
6507,1,2019,2019,11,209,17.0
6508,1,2019,2019,12,24,18.0
6509,1,2011,2019,7,105,13.0
6510,0,2014,2017,11,60,14.0
6511,1,2018,2019,11,93,14.0
6512,0,2013,2017,8,300,18.0
6513,1,2016,2016,11,112,14.0
6514,1,2015,2018,1,52,14.0
6515,0,2010,2017,12,60,10.0
6516,1,2007,2019,3,106,13.0
6517,0,2018,2018,7,120,18.0
6518,1,2016,2017,11,123,17.0
6519,0,2018,2018,11,60,18.0
6521,1,2013,2018,10,90,10.0
6522,0,2016,2019,10,60,14.0
6523,1,2010,2019,10,140,10.0
6524,0,2017,2017,5,60,18.0
6525,1,2017,2018,9,95,13.0
6526,1,2017,2017,11,100,18.0
6527,1,2017,2020,4,121,17.0
6528,1,2018,2018,10,97,17.0
6529,0,2019,2019,5,60,10.0
6530,1,2019,2019,11,141,17.0
6531,0,2020,2020,4,60,14.0
6532,0,2019,2019,8,60,18.0
6533,1,2010,2018,6,118,17.0
6534,0,2017,2019,2,60,14.0
6535,1,2018,2018,5,105,14.0
6536,1,2020,2020,7,133,14.0
6537,1,2003,2020,10,76,18.0
6538,1,2019,2019,11,93,14.0
6539,0,2019,2019,10,120,18.0
6540,0,2009,2018,3,360,18.0
6541,0,2017,2018,1,60,18.0
6542,1,2006,2019,9,98,10.0
6543,1,2017,2018,6,86,10.0
6544,1,1970,2020,6,130,18.0
6545,1,2012,2016,11,113,14.0
6546,0,2018,2019,3,60,14.0
6547,1,2018,2018,9,98,18.0
6548,1,2016,2017,1,84,18.0
6550,1,2010,2020,4,104,10.0
6551,1,2019,2020,3,133,14.0
6552,1,1991,2019,11,105,17.0
6553,0,2019,2019,7,60,18.0
6554,0,2020,2020,7,60,18.0
6555,1,2020,2020,6,149,18.0
6556,1,1992,2016,11,93,17.0
6557,1,2010,2019,9,88,13.0
6558,1,2016,2020,1,131,17.0
6559,1,2018,2018,12,44,18.0
6560,1,2017,2018,6,119,18.0
6562,0,2020,2020,4,240,18.0
6563,1,2019,2019,1,99,18.0
6564,1,2014,2016,5,96,10.0
6565,0,2019,2019,12,120,18.0
6566,0,2017,2019,2,60,18.0
6567,1,2018,2019,4,70,14.0
6568,1,2018,2019,3,107,18.0
6569,1,2016,2017,9,83,14.0
6570,1,2019,2019,5,110,14.0
6571,1,2020,2020,2,116,17.0
6572,1,2019,2019,10,88,10.0
6573,0,2020,2020,9,60,18.0
6574,1,2016,2020,11,95,17.0
6575,1,2019,2019,10,96,17.0
6576,1,2018,2018,8,101,18.0
6577,0,2020,2020,3,60,18.0
6578,1,2018,2018,7,83,14.0
6579,1,2019,2020,4,121,18.0
6580,1,2017,2017,12,87,18.0
6581,1,2002,2020,10,156,14.0
6582,0,2008,2017,7,60,14.0
6583,1,2019,2019,3,87,18.0
6585,1,2016,2019,4,118,14.0
6586,0,2019,2019,7,60,14.0
6587,0,2019,2019,7,120,18.0
6588,0,2020,2020,3,60,10.0
6589,1,2019,2020,7,30,10.0
6590,0,2013,2017,10,60,14.0
6591,0,2017,2019,10,60,10.0
6592,0,2020,2020,11,60,18.0
6593,0,2019,2019,10,60,14.0
6594,1,2020,2020,11,95,13.0
6595,1,2020,2020,4,107,18.0
6596,1,2010,2020,6,96,18.0
6597,1,2016,2017,4,110,18.0
6598,1,2016,2017,10,118,14.0
6599,1,2017,2018,12,89,17.0
6600,1,2018,2018,12,85,10.0
6601,0,2009,2017,11,60,14.0
6602,1,2015,2020,11,107,10.0
6603,1,2019,2019,8,86,18.0
6604,1,2017,2020,4,83,0.0
6605,1,1982,2020,10,108,14.0
6606,1,2006,2019,3,138,17.0
6607,0,2015,2016,2,60,14.0
6608,1,2015,2018,12,119,17.0
6609,1,2017,2018,8,93,17.0
6610,1,2019,2019,5,30,18.0
6611,1,2018,2020,7,91,17.0
6612,1,2019,2019,6,87,10.0
6613,1,1974,2019,11,121,17.0
6614,1,2008,2019,1,95,10.0
6615,1,2014,2016,2,103,13.0
6616,1,2003,2020,1,201,13.0
6617,1,2002,2020,1,179,13.0
6618,1,2017,2017,9,113,18.0
6619,1,2020,2020,8,110,13.0
6620,1,2019,2020,9,94,18.0
6621,1,2015,2019,3,127,18.0
6622,1,2008,2019,11,87,13.0
6623,1,2020,2020,5,87,17.0
6624,1,2017,2019,11,98,17.0
6625,1,2016,2017,2,98,14.0
6626,1,1982,2019,10,82,14.0
6627,1,1993,2018,8,85,14.0
6628,1,2017,2018,4,90,10.0
6634,0,2020,2021,1,300,18.0
6635,1,2020,2020,4,103,0.0
6636,0,2012,2016,1,60,10.0
6637,1,2018,2019,5,137,14.0
6638,1,2009,2018,1,68,14.0
6639,1,2019,2019,11,107,18.0
6640,1,2017,2018,7,100,18.0
6641,0,2017,2017,11,60,14.0
6642,1,1981,2020,5,195,14.0
6643,1,2017,2017,5,98,10.0
6644,1,1998,2020,1,138,13.0
6646,1,2012,2020,1,137,17.0
6647,1,2020,2020,9,97,18.0
